tweetID,TimeStamp,Text,Sentiment,Emphasis
4.27905E+17,2014-01-27 20:46,,-0.400000006,0.400000006
,,,,
4.27905E+17,2014-01-27 20:42,,0.400000006,0.800000012
,,,,
4.27902E+17,2014-01-27 20:32,,0.5,1
,,,,
4.27901E+17,2014-01-27 20:28,,0.300000012,0.300000012
,,,,
4.27889E+17,2014-01-27 19:40,,-0.899999976,0.899999976
,,,,
4.27889E+17,2014-01-27 19:39,,-0.800000012,0.800000012
,,,,
4.27888E+17,2014-01-27 19:36,,-0.300000012,0.600000024
,,,,
4.27887E+17,2014-01-27 19:34,,-0.400000006,0.400000006
,,,,
4.27865E+17,2014-01-27 18:05,,-0.100000001,0.600000024
,,,,
4.27865E+17,2014-01-27 18:04,,0,0.100000001
,,,,
4.2786E+17,2014-01-27 17:46,,0.100000001,0.699999988
,,,,
4.27855E+17,2014-01-27 17:27,,0.300000012,1.5
,,,,
4.27854E+17,2014-01-27 17:23,,0,0.200000003
,,,,
4.2904E+17,2014-01-30 23:55,,0,1.200000048
,,,,
4.29038E+17,2014-01-30 23:47,,0.100000001,0.100000001
,,,,
4.29037E+17,2014-01-30 23:44,,-0.100000001,1
,,,,
4.29035E+17,2014-01-30 23:34,,0,0
,,,,
4.29027E+17,2014-01-30 23:03,,-0.100000001,0.600000024
,,,,
4.29026E+17,2014-01-30 22:59,,-0.100000001,0.600000024
,,,,
4.29014E+17,2014-01-30 22:10,,-0.400000006,1.5
,,,,
4.2901E+17,2014-01-30 21:56,,0.200000003,1.399999976
,,,,
4.29008E+17,2014-01-30 21:46,,0.600000024,1.899999976
,,,,
4.29003E+17,2014-01-30 21:27,,0,1
,,,,
4.29E+17,2014-01-30 21:14,,-0.100000001,0.100000001
,,,,
4.28999E+17,2014-01-30 21:12,,0.300000012,0.300000012
,,,,
4.2899E+17,2014-01-30 20:36,,0,0
,,,,
4.28987E+17,2014-01-30 20:25,,0,0
,,,,
4.28982E+17,2014-01-30 20:03,,0.200000003,1
,,,,
4.28979E+17,2014-01-30 19:50,,-0.400000006,1.5
,,,,
4.2897E+17,2014-01-30 19:16,,0,0.699999988
,,,,
4.28969E+17,2014-01-30 19:12,,0,0.100000001
