tweetID,TimeStamp,Text,Sentiment,Emphasis
4.26867E+17,2014-01-24 23:58,,-0.200000003,0.200000003
,,,,
4.26867E+17,2014-01-24 23:58,,0,0
,,,,
4.26866E+17,2014-01-24 23:57,,0,0
,,,,
4.26866E+17,2014-01-24 23:57,,0.200000003,0.800000012
,,,,
4.26866E+17,2014-01-24 23:57,,-0.100000001,0.100000001
,,,,
4.26866E+17,2014-01-24 23:57,,-0.100000001,0.100000001
,,,,
4.26866E+17,2014-01-24 23:57,,-0.200000003,0.800000012
,,,,
4.26866E+17,2014-01-24 23:57,,-0.899999976,0.899999976
,,,,
4.26866E+17,2014-01-24 23:57,,-0.600000024,0.600000024
,,,,
4.26142E+17,2014-01-22 23:59,,-0.600000024,1.200000048
,,,,
4.26142E+17,2014-01-22 23:59,,0,0.100000001
,,,,
4.26142E+17,2014-01-22 23:59,,-0.5,1
,,,,
4.26142E+17,2014-01-22 23:59,,0,0
,,,,
4.26142E+17,2014-01-22 23:59,,-0.200000003,0.200000003
,,,,
4.26142E+17,2014-01-22 23:58,,0.200000003,0.600000024
,,,,
4.26142E+17,2014-01-22 23:58,,0.200000003,0.200000003
,,,,
4.26142E+17,2014-01-22 23:58,,-0.200000003,0.200000003
,,,,
4.26142E+17,2014-01-22 23:58,,0,0
,,,,
4.26142E+17,2014-01-22 23:57,,-0.800000012,1.700000048
,,,,
4.26142E+17,2014-01-22 23:57,,0.200000003,0.200000003
,,,,
4.26142E+17,2014-01-22 23:57,,0,0.100000001
,,,,
4.26142E+17,2014-01-22 23:57,,-0.100000001,0.100000001
,,,,
4.26142E+17,2014-01-22 23:57,,0,0
,,,,
4.26142E+17,2014-01-22 23:57,,0,0
,,,,
4.26142E+17,2014-01-22 23:57,,0,0
,,,,
4.26141E+17,2014-01-22 23:56,,-0.200000003,0.200000003
,,,,
4.26141E+17,2014-01-22 23:56,,-0.100000001,0.100000001
,,,,
4.19619E+17,2014-01-04 23:59,,0,0.100000001
,,,,
4.19619E+17,2014-01-04 23:59,,0.5,1.700000048
,,,,
4.19619E+17,2014-01-04 23:59,,-0.200000003,0.200000003
,,,,
4.19619E+17,2014-01-04 23:59,,0,0.100000001
,,,,
4.19619E+17,2014-01-04 23:58,,0,0.100000001
,,,,
4.19619E+17,2014-01-04 23:58,,0,0
,,,,
4.19619E+17,2014-01-04 23:58,,0.5,0.5
,,,,
4.19619E+17,2014-01-04 23:58,,-0.100000001,0.100000001
,,,,
4.19619E+17,2014-01-04 23:58,,0.200000003,1
,,,,
4.19619E+17,2014-01-04 23:58,,0,0.100000001
,,,,
4.19619E+17,2014-01-04 23:58,,-0.600000024,1.299999952
,,,,
4.19619E+17,2014-01-04 23:58,,-0.300000012,0.899999976
,,,,
4.19619E+17,2014-01-04 23:57,,-0.200000003,2.599999905
,,,,
4.19619E+17,2014-01-04 23:57,,-0.800000012,0.800000012
,,,,
4.19619E+17,2014-01-04 23:57,,0,0.400000006
,,,,
4.19619E+17,2014-01-04 23:57,,0.100000001,0.100000001
,,,,
4.19619E+17,2014-01-04 23:57,,0,0
,,,,
4.19619E+17,2014-01-04 23:57,,0.100000001,0.200000003
,,,,
4.19619E+17,2014-01-04 23:57,,0,0
,,,,
4.18532E+17,2014-01-01 23:59,,0.100000001,0.300000012
,,,,
4.18532E+17,2014-01-01 23:59,,-0.400000006,0.400000006
,,,,
4.18532E+17,2014-01-01 23:59,,-0.200000003,0.600000024
,,,,
4.18532E+17,2014-01-01 23:58,,0.400000006,0.899999976
,,,,
4.18532E+17,2014-01-01 23:58,,0,0.200000003
,,,,
4.18532E+17,2014-01-01 23:58,,0,0.200000003
,,,,
4.18532E+17,2014-01-01 23:58,,-0.200000003,0.200000003
,,,,
4.18532E+17,2014-01-01 23:58,,0,0
,,,,
4.18532E+17,2014-01-01 23:58,,0,0
,,,,
4.18532E+17,2014-01-01 23:58,,0,0
,,,,
4.18532E+17,2014-01-01 23:57,,0.100000001,1
,,,,
4.18531E+17,2014-01-01 23:57,,0,0.100000001
,,,,
4.18531E+17,2014-01-01 23:57,,0,0.100000001
,,,,
4.18531E+17,2014-01-01 23:56,,0,0
,,,,
4.18531E+17,2014-01-01 23:56,,0,0.300000012
,,,,
4.18531E+17,2014-01-01 23:56,,0.100000001,0.100000001
,,,,
4.18531E+17,2014-01-01 23:55,,0.100000001,0.100000001
,,,,
4.18531E+17,2014-01-01 23:55,,0,1.100000024
,,,,
4.18531E+17,2014-01-01 23:55,,0.100000001,0.400000006
,,,,
4.20706E+17,2014-01-07 23:59,,0.400000006,0.800000012
,,,,
4.20706E+17,2014-01-07 23:59,,-0.200000003,0.600000024
,,,,
4.20706E+17,2014-01-07 23:59,,0.100000001,1.5
,,,,
4.20706E+17,2014-01-07 23:59,,-0.800000012,1.600000024
,,,,
4.20706E+17,2014-01-07 23:59,,0.200000003,0.5
,,,,
4.20706E+17,2014-01-07 23:59,,0,0
,,,,
4.20706E+17,2014-01-07 23:59,,-0.600000024,0.600000024
,,,,
4.20706E+17,2014-01-07 23:59,,-0.600000024,1.299999952
,,,,
4.20706E+17,2014-01-07 23:59,,-0.699999988,0.699999988
,,,,
4.20706E+17,2014-01-07 23:59,,0.100000001,0.600000024
,,,,
4.20706E+17,2014-01-07 23:59,,0.699999988,0.699999988
,,,,
4.20706E+17,2014-01-07 23:59,,0,0.100000001
,,,,
4.20706E+17,2014-01-07 23:59,,0,0
,,,,
4.20706E+17,2014-01-07 23:59,,0,0
,,,,
4.20706E+17,2014-01-07 23:59,,-0.100000001,0.100000001
,,,,
4.20706E+17,2014-01-07 23:59,,0.100000001,0.100000001
,,,,
4.20706E+17,2014-01-07 23:59,,0,0
,,,,
4.20706E+17,2014-01-07 23:59,,-0.200000003,0.400000006
,,,,
4.20706E+17,2014-01-07 23:59,,0.800000012,1.600000024
,,,,
4.20706E+17,2014-01-07 23:58,,0,0.100000001
,,,,
4.23605E+17,2014-01-15 23:59,,0.100000001,0.699999988
,,,,
4.23605E+17,2014-01-15 23:59,,0,0.100000001
,,,,
4.23605E+17,2014-01-15 23:59,,0.100000001,0.300000012
,,,,
4.23605E+17,2014-01-15 23:59,,-0.5,0.5
,,,,
4.23605E+17,2014-01-15 23:59,,0,0
,,,,
4.23605E+17,2014-01-15 23:59,,-0.100000001,0.600000024
,,,,
4.23605E+17,2014-01-15 23:58,,0,0
,,,,
4.23605E+17,2014-01-15 23:58,,-0.400000006,0.400000006
,,,,
4.23605E+17,2014-01-15 23:58,,0.600000024,1.299999952
,,,,
4.23605E+17,2014-01-15 23:58,,0,0
,,,,
4.23605E+17,2014-01-15 23:58,,0.5,1
,,,,
4.23605E+17,2014-01-15 23:58,,0.200000003,0.200000003
,,,,
4.23605E+17,2014-01-15 23:57,,0,0
,,,,
4.23605E+17,2014-01-15 23:57,,0.100000001,0.400000006
,,,,
4.23605E+17,2014-01-15 23:56,,0.100000001,0.5
,,,,
4.23605E+17,2014-01-15 23:56,,0.200000003,0.800000012
,,,,
4.23605E+17,2014-01-15 23:56,,-0.100000001,0.400000006
,,,,
4.23605E+17,2014-01-15 23:56,,0.5,0.5
,,,,
4.23605E+17,2014-01-15 23:56,,0.5,0.5
,,,,
4.22881E+17,2014-01-13 23:59,,0,0
,,,,
4.22881E+17,2014-01-13 23:59,,0,0
,,,,
4.22881E+17,2014-01-13 23:59,,0,0.200000003
,,,,
4.22881E+17,2014-01-13 23:59,,0,0
,,,,
4.22881E+17,2014-01-13 23:59,,0,0
,,,,
4.22881E+17,2014-01-13 23:59,,0.100000001,0.100000001
,,,,
4.22881E+17,2014-01-13 23:59,,0.400000006,0.400000006
,,,,
4.22881E+17,2014-01-13 23:59,,0.200000003,0.200000003
,,,,
4.22881E+17,2014-01-13 23:59,,-0.200000003,0.5
,,,,
4.2288E+17,2014-01-13 23:58,,-0.100000001,1
,,,,
4.2288E+17,2014-01-13 23:58,,0.699999988,0.699999988
,,,,
4.2288E+17,2014-01-13 23:58,,0.100000001,0.100000001
,,,,
4.2288E+17,2014-01-13 23:58,,0.100000001,0.100000001
,,,,
4.2288E+17,2014-01-13 23:58,,0.100000001,0.300000012
,,,,
4.2288E+17,2014-01-13 23:58,,0.100000001,0.100000001
,,,,
4.2288E+17,2014-01-13 23:58,,0,0
,,,,
4.2288E+17,2014-01-13 23:58,,0.200000003,0.200000003
,,,,
4.2288E+17,2014-01-13 23:58,,0.5,1.100000024
,,,,
4.2288E+17,2014-01-13 23:58,,0.100000001,0.100000001
,,,,
4.2288E+17,2014-01-13 23:58,,0.100000001,0.400000006
,,,,
5.18551E+17,2014-10-04 23:58,,-0.100000001,0.100000001
,,,,
5.18551E+17,2014-10-04 23:58,,0.200000003,0.200000003
,,,,
5.18551E+17,2014-10-04 23:58,,-0.100000001,0.100000001
,,,,
5.18551E+17,2014-10-04 23:58,,0.100000001,0.200000003
,,,,
5.18551E+17,2014-10-04 23:57,,0,0
,,,,
5.1855E+17,2014-10-04 23:57,,-0.100000001,0.200000003
,,,,
5.1855E+17,2014-10-04 23:56,,-0.100000001,0.200000003
,,,,
5.1855E+17,2014-10-04 23:56,,0,0.100000001
,,,,
5.1855E+17,2014-10-04 23:56,,0,0.699999988
,,,,
5.1855E+17,2014-10-04 23:56,,0.400000006,0.400000006
,,,,
5.1855E+17,2014-10-04 23:56,,0,0
,,,,
5.1855E+17,2014-10-04 23:55,,0.200000003,0.5
,,,,
5.1855E+17,2014-10-04 23:54,,0.200000003,0.200000003
,,,,
5.1855E+17,2014-10-04 23:54,,0,0.100000001
,,,,
5.1855E+17,2014-10-04 23:54,,0.300000012,0.600000024
,,,,
5.1855E+17,2014-10-04 23:54,,0,0
,,,,
5.1855E+17,2014-10-04 23:53,,0,0
,,,,
5.1855E+17,2014-10-04 23:53,,0,0
,,,,
